name	SRX3313436	SRX3313437	SRX3313434	SRX3313435	SRX3313432	SRX3313433	SRX3313430	SRX3313431	SRX3313454	SRX3313455	SRX3313456	SRX3313457	SRX3313443	SRX3313441	SRX3313438	SRX3313439	SRX3313440	SRX3313447	SRX3313446	SRX3313445	SRX3313442	SRX3313444	SRX3313425	SRX3313424	SRX3313427	SRX3313426	SRX3313421	SRX3313420	SRX3313423	SRX3313422	SRX3313450	SRX3313449	SRX3313448	SRX3313429	SRX3313428	SRX3313451	SRX3313452	SRX3313453	SRX3313418	SRX3313419	SRX3313458	SRX3313412	SRX3313413	SRX3313414	SRX3313415	SRX3313416	SRX3313417
hsa-miR-30e-5p	277	173	721	70	874	683	1392	165	60	62	1903	51	107	287	3378	104	72	135	190	290	329	316	603	148	86	266	295	46	266	769	157	98	196	212	77	110	96	136	374	417	83	1963	62	159	93	71	41
hsa-miR-345-5p	0	0	0	4	51	4	32	0	0	0	23	0	0	9	78	0	0	13	19	3	13	0	29	6	0	0	0	0	6	3	11	0	3	6	0	0	0	4	9	16	2	61	2	0	0	6	0
hsa-miR-99b-3p	0	0	0	0	3	2	11	0	0	0	12	0	0	0	43	0	0	2	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	28	0	0	0	0	0
hsa-miR-1249-3p	0	0	0	0	0	8	16	0	0	0	10	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
hsa-miR-11401	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-5p	122	64	206	16	258	628	1378	41	20	5	1214	32	31	223	3415	16	13	54	22	55	37	145	234	167	52	40	133	5	48	222	128	29	25	72	20	40	10	50	36	110	16	2331	39	89	89	20	32
hsa-miR-10399-3p	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	0	0	17	0	3	2	4	0	0	0	21	0	5	0	33	0	0	0	0	5	0	0	5	3	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	12	0	17	2	2	0	0	0
hsa-miR-133b	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-103a-3p	81	81	362	50	2690	577	1271	155	33	30	1563	124	96	358	4345	35	80	96	303	86	96	78	135	115	82	100	173	19	101	632	129	56	105	44	46	101	109	87	180	267	45	2300	48	58	83	31	109
hsa-miR-502-3p	0	0	0	0	3	5	4	0	0	0	2	0	0	0	3	0	0	0	3	2	0	0	8	0	0	0	0	0	5	6	2	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
hsa-miR-25-3p	85	46	377	37	5459	177	441	33	25	19	2088	69	158	89	1349	21	77	41	339	172	48	128	163	60	29	52	91	30	79	1959	58	21	45	95	30	38	47	52	209	346	58	641	18	50	34	29	178
hsa-miR-339-5p	0	0	0	0	0	0	4	0	0	0	16	3	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0
hsa-miR-223-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	9	10	0	2	30	98	135	31	11	2	77	0	2	31	461	12	34	6	5	18	8	34	26	22	5	29	49	3	32	125	23	5	9	31	10	12	7	7	34	16	4	320	2	3	6	6	0
hsa-miR-1180-3p	0	0	0	6	7	12	35	0	0	0	20	0	0	21	74	10	0	0	6	5	5	7	2	4	0	2	0	0	5	2	3	3	0	0	0	0	0	0	0	8	0	71	2	2	2	0	0
hsa-miR-660-5p	6	59	21	15	58	36	55	37	0	2	80	7	6	37	152	5	0	12	21	13	16	12	39	5	4	7	25	2	17	98	5	0	26	8	2	39	21	25	5	24	12	49	2	2	5	0	0
ebv-miR-BART8-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-194-5p	0	0	0	0	9	0	6	0	0	0	21	0	0	0	29	3	0	8	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	9	0	20	0	0	0	0	0
hsa-miR-217-5p	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-101-5p	5	0	0	0	8	2	5	0	0	0	4	0	0	5	15	0	0	0	12	0	6	0	8	0	3	0	7	0	12	9	0	0	0	3	0	3	0	4	6	8	0	6	0	0	0	0	0
hsa-miR-654-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-188-5p	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30e-3p	21	8	100	18	33	82	122	0	0	5	171	5	0	43	425	4	12	6	6	7	0	19	31	22	16	31	16	15	0	15	14	4	8	10	7	6	3	5	28	58	3	205	3	6	5	10	11
hsa-miR-449a	0	0	0	0	0	6	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	16	0	2	0	2	0	2	0
hsa-miR-340-5p	69	61	247	18	180	366	789	10	6	9	644	27	18	124	2356	12	13	64	35	48	14	54	102	72	35	28	102	14	19	77	58	20	18	22	39	3	28	46	46	65	22	1500	28	62	44	16	50
hsa-miR-153-3p	0	2	0	0	2	41	87	0	2	0	59	2	0	14	294	0	0	0	0	0	0	6	0	6	3	0	0	0	0	0	7	2	0	0	0	0	0	0	2	0	3	171	0	3	6	0	0
hsa-miR-5000-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-532-5p	6	6	60	7	186	19	64	0	6	7	205	0	6	3	224	0	0	20	20	4	11	13	11	14	7	17	16	0	11	39	0	6	17	7	0	12	7	0	39	33	14	134	2	4	0	5	5
hsa-miR-106a-5p	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27a-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-590-3p	0	0	0	0	0	2	0	0	0	0	9	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10b-5p	3588	8318	2283	1636	35369	1280	6999	2356	722	488	994	1615	5629	2827	4241	2713	3066	2057	1268	1846	4392	5451	6134	1319	928	2565	6057	1653	3346	8512	1521	906	1865	2037	1481	3447	2499	889	2930	4714	667	2264	755	1157	889	975	4276
hsa-miR-6511b-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-6881-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-3p	3	0	0	0	8	7	2	0	0	0	3	0	0	2	2	2	0	0	0	0	0	0	6	4	0	0	11	0	0	17	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-199a-5p	3	0	10	0	41	0	8	0	0	0	9	0	5	0	6	0	0	0	0	0	0	0	3	0	0	0	5	0	0	10	0	6	0	2	0	0	2	0	0	15	0	10	0	0	0	2	0
hsa-miR-142-5p	146	51	2063	50	1683	314	193	36	38	52	15870	196	58	102	1811	40	41	50	522	466	362	123	254	91	27	191	286	47	47	1374	33	24	147	223	119	85	28	96	424	855	209	109	11	96	28	64	78
hsa-miR-887-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-339-3p	0	0	20	2	12	3	10	0	5	2	139	0	0	2	56	0	0	0	0	3	0	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	33	0	0	0	0	0
hsa-miR-223-3p	5	5	57	0	6	11	0	0	0	0	48	0	4	0	32	2	0	4	9	19	13	3	0	0	0	0	20	0	8	0	2	5	9	0	0	4	0	0	16	12	5	3	0	0	0	0	0
hsa-miR-219a-5p	0	0	0	4	3	12	32	0	0	0	27	0	0	6	153	5	0	0	7	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	2	9	9	0	0	70	0	3	0	2	4
hsa-miR-34a-5p	3	2	0	0	5	15	58	0	0	0	42	0	0	10	168	0	0	0	0	0	2	0	3	4	0	5	0	0	6	31	3	4	5	0	0	0	0	0	0	8	0	113	3	0	2	0	0
ebv-miR-BART3-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
hsa-miR-500a-3p	4	0	13	0	8	13	30	0	0	0	19	2	0	2	35	0	0	4	27	6	0	0	32	3	0	0	0	0	11	6	2	1	3	6	0	0	6	3	0	4	1	23	0	0	0	0	0
hsa-miR-1323	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-5p	6	11	14	0	55	25	67	25	8	6	37	0	0	7	157	0	3	2	8	5	0	0	0	6	0	8	0	2	0	10	8	6	0	10	2	2	0	0	3	0	0	111	0	3	2	3	0
hsa-miR-136-5p	0	12	35	0	17	29	41	17	0	0	43	0	0	29	186	0	7	8	12	7	13	7	27	8	0	16	19	2	14	39	6	4	24	14	0	8	38	0	19	34	4	95	0	3	2	0	0
ebv-miR-BHRF1-2-3p	0	3	2	3	4	0	4	3	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	12	6	0	4	0	0	0	0	0
hsa-miR-129-1-3p	0	0	0	0	0	7	17	0	0	0	7	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0
hsa-miR-449c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-212-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
hsa-miR-96-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-409-3p	6	3	0	0	9	58	154	0	0	0	81	0	0	19	427	0	0	0	0	0	0	10	10	15	6	2	0	0	0	0	11	2	0	3	3	0	0	2	6	0	0	313	6	7	8	0	0
hsa-miR-101-3p	303	252	1223	116	3100	1116	2521	280	108	56	4957	248	225	431	7876	88	159	374	264	179	231	570	781	292	158	228	736	23	216	1389	332	137	145	193	124	228	176	186	498	554	142	4655	88	158	133	83	452
hsa-miR-4492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-3p	7	0	0	4	8	28	86	0	0	0	64	0	0	14	349	0	0	0	0	0	4	2	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	203	2	0	2	0	0
hsa-miR-3117-3p	0	0	0	0	0	0	2	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-299-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5699-5p	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-183-5p	2	0	0	0	7	9	22	0	0	0	10	0	0	2	76	0	0	0	0	0	0	0	0	4	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
hsa-miR-346	0	0	0	0	0	0	4	0	0	0	4	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
hsa-miR-340-3p	0	0	0	0	0	2	9	0	0	0	8	0	0	0	36	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	2	0	0
hsa-miR-532-3p	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	12	0	2	0	0	0	0	0
hsa-miR-27a-3p	54	136	261	10	235	188	211	276	70	23	586	21	10	42	770	45	38	37	85	81	172	75	314	34	23	174	208	4	119	263	104	116	101	124	42	101	92	44	123	180	30	277	5	12	19	29	39
hsa-miR-10b-3p	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	2	0	0	0	0	11	21	0	0	0	11	0	3	7	58	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	2	0	0	0	0
hsa-miR-4486	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
hsa-miR-199a-3p	56	35	53	9	524	34	117	115	6	9	34	6	12	8	97	7	1	56	10	28	29	108	119	2	11	43	199	0	57	233	38	29	38	38	18	66	26	15	66	23	18	52	4	6	7	12	2
hsa-miR-374b-5p	2	0	0	0	0	10	21	0	0	0	31	0	0	4	81	0	0	8	0	10	7	6	0	3	0	0	0	0	0	10	3	2	0	0	0	0	0	0	0	0	0	41	0	0	2	4	0
hsa-miR-142-3p	0	0	63	0	29	3	16	0	0	0	208	10	0	0	79	0	0	0	27	5	6	0	3	11	5	22	8	0	0	28	0	2	0	0	4	0	4	0	20	26	0	11	0	4	0	0	0
hsa-miR-4707-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-26a-2-3p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-1233-3p	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3158-3p	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-887-3p	0	0	0	2	0	4	8	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
hsa-miR-135a-5p	0	0	0	0	0	0	11	0	0	0	8	0	0	2	30	0	0	0	0	0	0	0	9	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
hsa-miR-410-3p	84	146	288	34	160	396	531	134	108	42	416	65	15	135	1783	25	127	131	212	55	76	67	190	60	40	227	250	10	89	188	110	59	176	131	26	168	943	63	113	295	34	1065	15	46	69	43	92
hsa-miR-34a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
hsa-miR-3613-5p	0	0	0	0	0	0	5	0	0	0	7	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ebv-miR-BART3-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
hsa-miR-181a-5p	2721	1873	5688	660	6551	18666	46594	1102	724	328	55348	1035	1059	9691	126276	584	1104	1574	1875	1290	1545	1224	2396	5172	1669	2313	2046	714	1418	4168	2565	835	1499	1377	872	818	848	1998	1951	3404	654	94971	1281	2275	2600	555	1216
hsa-miR-497-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-136-3p	13	10	9	0	21	112	219	11	4	0	150	0	0	39	758	0	0	15	0	6	5	9	6	17	12	0	22	4	5	32	14	7	13	7	10	0	2	7	13	0	0	458	8	14	15	3	2
hsa-miR-328-3p	16	5	26	0	18	17	35	0	0	0	39	0	0	3	113	0	0	7	0	0	4	3	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	88	2	0	2	0	0
Hsa-Mir-3085_3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-381-3p	18	7	4	5	50	212	460	2	3	0	345	0	6	90	1687	0	0	15	3	3	3	3	3	42	6	0	14	2	21	0	37	2	5	2	0	7	7	10	0	8	0	1100	4	6	9	2	8
hsa-miR-212-3p	0	0	0	0	0	0	9	0	0	0	4	0	0	2	30	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0
hsa-let-7f-5p	896	555	3680	594	3121	3119	6504	651	285	210	19737	777	773	1513	20710	275	365	1123	1419	1565	841	1449	1700	838	321	787	1983	378	752	4679	880	346	585	761	468	599	249	553	1252	2981	492	13920	273	575	395	283	969
hsa-miR-6503-3p	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4667-5p	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-16-1-3p	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-486-5p	1782	485	689	329	401803	1681	7965	489	258	132	5404	82	16346	1255	11981	992	3733	210	18874	4267	465	2430	3257	364	243	233	2215	680	224	101141	379	89	816	849	369	251	279	1228	15772	9528	1696	5142	139	143	152	267	8848
hsa-miR-299-3p	0	0	0	0	0	0	9	0	0	0	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	2	0	0
hsa-miR-5699-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-326	0	0	0	0	0	5	22	0	0	0	15	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
hsa-miR-375-3p	21	9	64	55	30	43	44	25	7	5	25	2	18	23	142	4	8	49	19	8	16	23	41	10	0	20	44	7	11	115	28	11	32	35	22	7	14	9	22	51	13	92	3	15	0	4	11
hsa-miR-369-3p	0	0	0	0	0	5	8	0	0	0	6	0	0	0	50	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	2	0	2
hsa-miR-4467	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
hsa-miR-374b-3p	0	0	0	0	0	4	3	0	0	0	4	0	0	2	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
hsa-miR-20b-5p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-146b-5p	128	59	924	41	226	523	1044	29	35	10	3688	63	78	250	3344	21	34	30	234	187	253	56	85	158	70	102	109	59	63	266	57	18	48	105	116	8	13	66	154	833	43	1850	43	104	96	46	86
ebv-miR-BHRF1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
ebv-miR-BHRF1-1	7	7	25	13	2	11	12	26	42	2	0	3	8	21	4	2	10	10	0	7	23	13	3	17	5	10	21	29	13	12	4	2	0	2	6	4	2	9	51	50	0	17	12	15	7	30	22
hsa-miR-548av-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10401-3p	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181a-3p	21	0	34	0	26	91	165	50	5	2	234	2	3	36	641	0	13	6	0	10	0	14	0	18	10	13	17	0	16	12	11	6	18	14	14	6	6	10	19	50	0	392	4	13	9	4	6
hsa-miR-876-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7f-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487b-3p	0	0	0	0	0	18	28	0	0	0	26	0	0	9	146	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	82	0	2	0	0	0
hsa-let-7a-5p	794	305	2323	356	3321	4997	11206	514	194	75	14871	385	439	2071	34626	175	284	735	554	605	436	971	1048	1256	435	535	1103	262	564	2397	817	227	364	458	411	379	79	514	757	1504	213	24377	313	559	664	182	558
hsa-miR-7706	0	0	0	0	25	8	2	0	4	0	15	7	0	2	15	0	0	0	0	9	10	7	6	0	0	0	6	0	9	0	0	0	0	0	0	11	0	0	0	26	0	2	0	3	0	0	0
hsa-miR-7705	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	0	0	3	0	8	0	6	0	0	0	18	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-486-3p	0	0	8	0	186	7	2	0	0	0	8	0	3	0	20	0	0	6	6	5	0	4	0	0	0	0	0	0	0	35	2	0	6	7	0	0	0	0	16	0	0	0	0	0	0	0	0
hsa-miR-3136-5p	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-504-5p	0	0	0	0	0	0	2	0	0	0	3	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
hsa-miR-370-3p	2	0	0	0	0	5	21	0	0	0	14	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
hsa-miR-509-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-665	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-5p	125	117	174	121	69	234	124	46	36	37	50	24	63	167	483	74	76	288	112	111	142	230	327	42	51	204	188	33	181	447	191	32	79	159	35	156	79	45	148	466	40	138	36	104	9	49	54
hsa-miR-4732-5p	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1197	0	0	0	0	0	0	4	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
