name	SRX2956285	SRX2956284	SRX2956287	SRX2956286	SRX2956281	SRX2956280	SRX2956283	SRX2956282	SRX2956289	SRX2956288	SRX2956357	SRX2956356	SRX2956355	SRX2956354	SRX2956353	SRX2956352	SRX2956218	SRX2956219	SRX2956216	SRX2956217	SRX2956214	SRX2956215	SRX2956212	SRX2956213	SRX2956210	SRX2956211	SRX2956442	SRX2956036	SRX2956037	SRX2956034	SRX2956035	SRX2956032	SRX2956033	SRX2956030	SRX2956031	SRX2956440	SRX2956038	SRX2956039	SRX2956368	SRX2956369	SRX2956322	SRX2956323	SRX2956320	SRX2956321	SRX2956326	SRX2956327	SRX2956324	SRX2956325	SRX2956328	SRX2956329	SRX2956148	SRX2956149	SRX2956142	SRX2956143	SRX2956140	SRX2956141	SRX2956146	SRX2956147	SRX2956144	SRX2956145	SRX2956360	SRX2956361	SRX2956139	SRX2956138	SRX2956137	SRX2956136	SRX2956135	SRX2956134	SRX2956133	SRX2956132	SRX2956131	SRX2956130	SRX2956351	SRX2956350	SRX2956069	SRX2956068	SRX2956359	SRX2956358	SRX2956067	SRX2956066	SRX2956087	SRX2956086	SRX2956085	SRX2956084	SRX2956083	SRX2956082	SRX2956081	SRX2956080	SRX2956366	SRX2956367	SRX2956364	SRX2956365	SRX2956362	SRX2956363	SRX2956089	SRX2956088	SRX2956241	SRX2956240	SRX2956243	SRX2956242	SRX2956245	SRX2956244	SRX2956247	SRX2956246	SRX2956249	SRX2956248	SRX2956106	SRX2956107	SRX2956104	SRX2956105	SRX2956102	SRX2956103	SRX2956100	SRX2956101	SRX2956061	SRX2956060	SRX2956063	SRX2956062	SRX2956065	SRX2956064	SRX2956108	SRX2956109	SRX2956409	SRX2956408	SRX2956403	SRX2956402	SRX2956401	SRX2956400	SRX2956407	SRX2956406	SRX2956405	SRX2956404	SRX2956380	SRX2956381	SRX2955993	SRX2956209	SRX2955995	SRX2955996	SRX2955997	SRX2956205	SRX2955999	SRX2956207	SRX2956206	SRX2956201	SRX2956200	SRX2956203	SRX2956202	SRX2956025	SRX2956024	SRX2956027	SRX2956026	SRX2956021	SRX2956020	SRX2956023	SRX2956022	SRX2956384	SRX2956385	SRX2956386	SRX2956387	SRX2956029	SRX2956028	SRX2956382	SRX2956383	SRX2956331	SRX2956330	SRX2956333	SRX2956332	SRX2956335	SRX2956334	SRX2956337	SRX2956336	SRX2956339	SRX2956338	SRX2956159	SRX2956158	SRX2956151	SRX2956150	SRX2956153	SRX2956152	SRX2956155	SRX2956154	SRX2956157	SRX2956156	SRX2956318	SRX2956427	SRX2956098	SRX2956099	SRX2956439	SRX2956342	SRX2956343	SRX2956348	SRX2956349	SRX2956171	SRX2956170	SRX2956379	SRX2956378	SRX2956375	SRX2956374	SRX2956377	SRX2956376	SRX2956371	SRX2956370	SRX2956373	SRX2956372	SRX2956274	SRX2956275	SRX2956276	SRX2956277	SRX2956270	SRX2956271	SRX2956272	SRX2956273	SRX2956278	SRX2956179	SRX2956115	SRX2956114	SRX2956117	SRX2956071	SRX2956111	SRX2956110	SRX2956113	SRX2956112	SRX2956054	SRX2956055	SRX2956056	SRX2956057	SRX2956119	SRX2956118	SRX2956052	SRX2956053	SRX2956188	SRX2956189	SRX2956186	SRX2956187	SRX2956184	SRX2956185	SRX2956182	SRX2956183	SRX2956180	SRX2956181	SRX2956421	SRX2956420	SRX2956423	SRX2956422	SRX2956425	SRX2956432	SRX2956424	SRX2956230	SRX2956231	SRX2956232	SRX2956233	SRX2956234	SRX2956235	SRX2956236	SRX2956237	SRX2956238	SRX2956239	SRX2956426	SRX2956433	SRX2956393	SRX2956392	SRX2956391	SRX2956390	SRX2956397	SRX2956396	SRX2956395	SRX2956394	SRX2956429	SRX2956428	SRX2956399	SRX2956398	SRX2956430	SRX2956304	SRX2956305	SRX2956306	SRX2956307	SRX2956300	SRX2956301	SRX2956302	SRX2956303	SRX2956308	SRX2956309	SRX2956168	SRX2956169	SRX2956164	SRX2956165	SRX2956166	SRX2956167	SRX2956160	SRX2956161	SRX2956162	SRX2956163	SRX2956436	SRX2956018	SRX2956019	SRX2956010	SRX2956011	SRX2956012	SRX2956013	SRX2956014	SRX2956015	SRX2956016	SRX2956017	SRX2956434	SRX2956435	SRX2956092	SRX2956296	SRX2956297	SRX2956294	SRX2956295	SRX2956292	SRX2956293	SRX2956290	SRX2956291	SRX2956298	SRX2956299	SRX2956340	SRX2956341	SRX2956269	SRX2956268	SRX2956344	SRX2956345	SRX2956346	SRX2956347	SRX2956263	SRX2956262	SRX2956261	SRX2956260	SRX2956267	SRX2956266	SRX2956265	SRX2956264	SRX2956043	SRX2956042	SRX2956041	SRX2956040	SRX2956047	SRX2956046	SRX2956045	SRX2956044	SRX2956049	SRX2956048	SRX2956199	SRX2956198	SRX2956195	SRX2956194	SRX2956197	SRX2956196	SRX2956191	SRX2956190	SRX2956193	SRX2956192	SRX2955994	SRX2956208	SRX2956279	SRX2956128	SRX2955998	SRX2956204	SRX2956120	SRX2956121	SRX2956122	SRX2956123	SRX2956124	SRX2956125	SRX2956126	SRX2956127	SRX2956116	SRX2956058	SRX2956059	SRX2956129	SRX2956050	SRX2956051	SRX2956227	SRX2956226	SRX2956225	SRX2956224	SRX2956223	SRX2956222	SRX2956221	SRX2956220	SRX2956229	SRX2956228	SRX2956414	SRX2956415	SRX2956416	SRX2956417	SRX2956410	SRX2956411	SRX2956412	SRX2956413	SRX2956418	SRX2956419	SRX2956431	SRX2956388	SRX2956389	SRX2956090	SRX2956091	SRX2956319	SRX2956093	SRX2956094	SRX2956095	SRX2956096	SRX2956097	SRX2956313	SRX2956312	SRX2956311	SRX2956310	SRX2956317	SRX2956316	SRX2956315	SRX2956314	SRX2956252	SRX2956253	SRX2956250	SRX2956251	SRX2956256	SRX2956257	SRX2956254	SRX2956255	SRX2956258	SRX2956259	SRX2956438	SRX2956173	SRX2956172	SRX2956078	SRX2956079	SRX2956177	SRX2956176	SRX2956175	SRX2956174	SRX2956072	SRX2956073	SRX2956070	SRX2956178	SRX2956076	SRX2956077	SRX2956074	SRX2956075	SRX2956009	SRX2956008	SRX2956007	SRX2956006	SRX2956005	SRX2956004	SRX2956003	SRX2956002	SRX2956001	SRX2956000	SRX2956441	SRX2956437
hsa-miR-3934-5p	2	23	7	0	3	7	9	0	0	10	0	0	0	2	0	0	2	0	0	0	11	0	0	2	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	3	0	0	6	0	0	0	2	0	0	3	4	6	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	5	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	15	0	16	0	0	6	6	3	0	0	0	0	0	0	0	0	0	2	0	0	11	6	0	0	2	0	4	0	0	0	2	4	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	14	4	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	10	0	5	5	2	0	0	0	4	0	0	0	5	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	0	2	0	2	0	0	0	0	0	4	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	4	0	0	0	0	5	2	0	0	0	2	21	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-331-3p	949	253	109	43	85	103	63	0	0	79	103	159	179	409	182	199	36	0	27	68	149	171	115	78	2	80	2	136	0	17	9	0	0	0	3	0	35	0	0	0	220	310	424	285	550	304	264	262	562	426	176	0	4	15	35	399	76	20	53	0	207	124	151	0	19	29	2	51	66	52	0	11	171	214	22	0	153	170	19	0	11	3	572	44	252	0	68	13	666	0	392	652	153	1511	4	32	132	0	442	126	47	0	0	193	93	126	103	0	66	22	31	0	4	7	0	55	2	14	7	560	12	5	0	0	0	0	0	0	0	0	0	0	0	0	52	488	18	0	2	17	28	243	115	230	0	180	105	0	2	0	0	5	6	0	17	3	2	0	0	38	0	0	0	177	321	434	443	348	337	414	372	318	273	0	64	63	0	114	0	558	115	2	7	181	0	20	66	0	199	78	254	146	99	13	0	0	0	0	0	0	0	0	0	2	66	0	356	51	70	133	0	37	759	62	0	0	0	209	29	0	37	19	0	83	72	333	138	39	24	2	64	196	162	2	2	43	120	637	3	336	0	0	0	0	0	0	0	22	45	50	0	83	46	190	0	79	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	437	818	771	526	345	154	642	309	313	96	252	39	114	4	129	273	116	478	6	0	59	0	20	58	0	66	6	84	0	26	0	0	460	198	290	346	232	370	341	429	184	266	498	167	119	31	0	139	135	293	196	124	186	0	91	22	55	2	179	170	34	66	0	0	39	5	2	13	12	27	32	15	128	30	701	54	2	0	142	14	66	15	2	17	8	220	0	13	82	0	9	5	111	72	8	72	2	123	2	150	0	33	21	0	105	59	82	505	115	0	0	0	0	0	2	0	0	3	0	0	2	0	424	49	279	2	15	77	0	178	521	275	439	253	508	259	364	122	47	42	338	12	132	134	0	82	0	27	0	0	99	39	0	102	1114	106	465	0	20	21	30	184	35	28	0	0	354	0	8	0	16	0	0	211	4	0	0
hsa-miR-6779-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-3p	3	24	0	44	0	0	14	0	0	0	0	0	0	0	0	0	0	0	17	0	21	8	0	6	3	0	0	2	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	2	2	8	2	0	0	0	0	9	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	2	2	2	7	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	5	0	8	7	0	0	0	3	0	0	0	0	2	3	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	6	12	0	15	0	6	5	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	4	6	0	0	0	9	0	0	0	0	0	8	0	0	0	0	5	0	2	0	4	0	0	0	2	0	0	2	0	0	4	0	6	0	0	0	0	0	0	0	12	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	15	7	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6	15	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	13	11	0	20	0	0	0	0	15	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	8	8	0	0	7	2	0	0	0	0	0	2	21	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6877-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6506-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500b-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273c	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-411-5p	46	6	13	8	0	9	2	0	0	41	0	0	0	0	3	0	0	0	6	0	2	9	8	0	0	12	11	29	0	0	0	0	0	0	0	0	0	0	9	0	0	6	7	0	5	2	0	0	0	3	27	0	0	0	0	12	6	4	25	0	8	2	0	0	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	0	7	0	0	0	0	0	9	0	0	17	0	0	0	0	10	4	0	0	0	13	2	10	97	0	0	42	88	0	0	0	0	0	0	0	0	36	3	7	2	0	2	0	2	0	0	0	0	0	0	0	3	36	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	24	0	9	3	7	7	0	0	4	0	6	6	0	0	0	0	4	2	0	0	47	7	0	0	0	12	7	0	0	0	0	30	9	2	0	10	10	0	0	0	8	0	0	4	7	0	10	2	0	2	4	0	0	0	0	6	0	0	86	28	0	2	0	0	0	0	12	3	0	0	0	14	0	0	0	0	6	37	9	0	2	2	0	21	0	3	0	0	0	0	0	0	0	0	0	14	0	0	0	10	0	0	10	0	0	2	0	10	8	6	0	7	2	0	0	9	0	0	0	0	0	0	8	0	2	0	0	0	3	3	0	0	0	0	3	0	17	0	0	309	0	0	0	0	0	2	35	0	0	0	0	17	0	0	0	0	3	4	0	0	2	0	0	0	0	0	4	0	0	5	5	0	0	22	35	0	0	14	13	0	0	0	0	0	0	0	0	0	13	2	0	4	0	30	0	0	0	12	3	0	8	0	2	9	2	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	4	0	0	7	10	2	7	2	0	9	2	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	18	0	0	0	2	6	0	0	0	0	5	17	8	2	21	0	3	0	0	0	0	0	0	0	0	47	91	85	0	0	0	5	0	0	0	0	0	7	0	2	0	0	0	0	10	0	5	0
hsa-miR-24-3p	9659	2470	387	2405	1253	309	756	10	2	1178	31	34	72	111	47	48	2808	5	1246	667	3607	7022	1787	810	215	692	14	1700	117	351	225	0	0	33	28	3	143	148	15	0	31	68	68	73	102	48	41	57	71	89	2241	71	215	76	529	7797	1315	457	1729	3	101	46	867	9	785	201	357	1011	739	565	6	697	32	77	313	3	54	28	433	6	102	631	9037	407	3141	8	3027	100	59	10	151	67	38	507	8	986	1047	4	5420	668	221	101	7	5224	866	952	2605	183	1166	516	1851	0	409	136	0	2551	80	305	496	8196	216	317	0	20	0	4	0	9	0	11	0	2	5	4	689	8328	585	0	25	275	344	2532	2351	4123	0	5531	968	6	7	50	2	96	80	35	812	6	10	7	2	839	2	7	0	60	75	61	65	37	60	74	100	92	67	14	891	1714	18	1121	0	6795	964	17	675	65	5	518	2068	8	43	45	93	34	551	1144	7	7	2	2	2	8	2	8	0	5	3608	20	4390	838	2106	6805	268	392	10144	3970	18	218	7	2781	1021	9	1392	239	0	1013	596	8663	1243	638	27	176	879	5462	3093	11	199	235	1225	9372	27	3232	6	0	2	4	10	0	4	1381	340	861	0	916	581	3030	121	440	462	4	0	0	14	2	53	2	19	0	54	0	5	3	18	5	59	78	78	49	84	50	78	77	53	35	1256	3576	374	2360	44	2097	3013	1569	6099	610	0	2259	0	96	1518	2	620	78	1933	158	81	0	0	9053	44	48	54	30	65	32	104	35	31	75	59	46	886	13	167	44	94	96	1215	1597	30	3486	496	476	623	2828	3095	428	618	4	0	1394	103	154	178	116	658	369	488	1554	1490	11425	404	741	0	3179	177	613	937	344	1160	1055	2919	23	79	3121	9	111	344	2650	2584	265	321	20	1886	18	1061	2	767	234	143	4025	1034	2486	5637	2132	11	3	8	5	4	2	0	0	24	0	11	25	2	4378	801	56	460	122	2075	10	2466	104	31	67	77	177	72	92	33	274	1720	3273	954	1129	2211	32	904	187	229	0	44	2110	908	282	4398	15568	2852	4038	38	31	520	225	2892	717	898	6	0	5485	28	92	58	477	6	0	1456	127	3	0
