name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-128-3p	2001	1074	480	62	486	1256	428	664	3743	590	1175	829	716	6	1001	670	1013	520	2071	10	4752	99	17406	3446	6832	1151	33	3754	148	3094	21	2016	272	811	5	45	0	427	223	321	332	830	12	646	11	473	156	447	1802	631	9	1301	486	851	6	361	385	0	1099	11866	1613	649	575	50	7904	938	692	811	13	5	1648	2099	1301	2667	1810	3702	2358	896	1832
hsa-let-7b-5p	340	110	2333	22	2637	231	927	76	586	959	382	221	128	320	526	979	1982	495	2313	2	62	6	31	2201	31	1237	6261	2328	1303	1044	1218	1086	888	8	9	37	0	305	152	6890	787	1088	0	1743	117	772	605	950	360	6375	53	1035	689	2995	196	1573	1224	1	44	1039	5297	718	3196	22	1418	3964	75	1596	1405	1552	1863	4	3411	474	6	1593	34	231	1071
hsa-miR-190a-5p	0	268	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	680	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	423	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	513	0	0	0	2	0	0	0
hsa-miR-1288-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378a-3p	20	199	3948	240	1048	23	8528	363	406	657	776	91	359	1717	2	1311	6	0	7	7	12204	6	8	11	13	2159	3	14	760	469	10	131	2	6	1	46	0	0	4	8088	437	5	7	945	0	450	340	151	198	11941	31	22	563	1050	30	356	311	491	593	9	7	2	312	2	2	2957	94	367	509	602	1809	1664	1971	272	0	938	7293	0	5
hsa-miR-139-5p	17	5	0	0	0	441	5	0	624	9	0	2	2	7	0	100	0	0	0	0	0	0	1360	0	0	1996	3	4	0	135	3	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	4	4	20	0	0	3	162	3	0	357	10	0	6	11	4	3	0	0	2	0	0	2	0	0	6	9	0	0	0	0	2855	0	0
hsa-miR-30e-3p	94	4	83	0	118	92	153	12	103	390	150	138	2	3	0	0	0	0	5	5	8	0	0	7	2	0	0	0	6	106	3	0	0	0	0	0	0	0	2	140	0	0	0	0	0	109	0	5	8	6	2	4	0	11	3	79	274	289	0	3	3	80	57	0	1430	2	2	0	2	0	0	1550	0	0	0	855	0	2	0
hsa-miR-668-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-425-5p	0	0	137	10	36	324	283	3	0	0	5	0	8	611	0	0	0	1075	0	0	6	0	0	0	0	0	0	3	311	123	0	0	0	0	0	0	0	0	0	1379	44	4	0	6	0	13	3	0	9	1870	0	2	0	0	0	606	2	3	13	4	0	0	287	0	0	0	0	0	0	0	2	5	2	0	0	0	2327	0	4
hsa-miR-370-5p	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-9985	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-34a-5p	189	133	213	7	12	349	664	12	4	512	20	112	17	0	0	1187	0	0	0	0	1316	6	5	835	9	6	4	0	20	478	2	4	3	767	6	8	0	0	0	1626	0	0	2	38	0	277	10	229	14	1536	0	235	238	2165	0	200	7	0	3917	3	7	7	71	1559	934	17	2	249	228	0	86	2	0	5	7	2	12	2	2
hsa-miR-345-5p	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130b-5p	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1251-5p	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26a-5p	2351	822	1969	1691	3379	3074	2041	1794	4600	4025	1458	2292	784	1448	1222	1869	394	2517	6885	1845	8354	1646	15372	9696	13506	13600	460	13336	2201	5426	909	1608	2778	3313	10	4992	150	605	348	3426	386	1248	270	2158	1143	2804	3148	1884	1929	3346	516	3512	2774	2846	755	3427	3676	1197	5983	12649	3380	3543	2691	4852	12379	2344	2167	3473	3197	6227	1473	6186	6095	2679	2890	3061	3573	834	3274
hsa-miR-6779-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-874-3p	0	0	21	0	0	0	0	0	0	12	0	0	0	0	0	71	0	0	0	0	280	0	5	0	0	0	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	68	3	0	0	97	0	43	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	0	0	0	0	0	0
hsa-miR-101-3p	53	343	856	262	312	713	12	61	409	647	288	1116	175	1156	331	11	1317	11	8	1149	14	14	9	1056	1138	2567	844	2480	1007	11	4	1787	7	320	511	10	2	2	217	2021	1097	18	36	2	316	469	483	95	119	1294	193	209	279	583	15	369	20	9	3247	27	1372	276	445	2000	7302	1446	14	221	269	15	259	2314	25	357	6	22	19	10	5
hsa-miR-18a-5p	0	0	397	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	91	7	0	0	554	3	3	0	0	0	4	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-185-5p	2	265	165	0	82	0	130	10	4	8	5	4	0	0	0	387	0	0	3	0	854	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047	0	2	3	150	0	217	80	106	9	4896	0	0	2	0	0	6	0	0	0	3	2	410	172	2	0	253	0	337	0	0	23	0	0	0	0	3	0	2	417
hsa-miR-380-3p	0	0	0	0	480	0	0	0	0	3	4	0	4	0	0	0	0	2	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-769-3p	0	0	0	0	9	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27a-3p	368	19	359	5	246	235	4	11	758	318	0	521	117	0	661	2	9	273	13	0	1715	6	8	2	5057	39	1122	1330	9	5	2	125	289	5	3	218	0	235	0	974	381	29	91	351	0	290	194	562	459	264	9	12	19	519	8	577	121	0	796	1571	36	187	7	2	2482	10	0	245	5	776	143	0	6	8	0	2	9	630	7
hsa-miR-19a-3p	12	74	59	0	523	379	0	0	211	55	208	17	0	0	0	8	0	2	0	0	1764	2	2	1222	0	1121	0	2	0	487	5	0	6	2	0	6	0	0	0	2447	350	0	0	0	0	2	442	0	2	3256	5	287	11	659	0	288	11	0	0	15	2030	0	0	0	860	0	0	0	0	0	0	0	0	2	0	0	0	8	2
hsa-miR-200b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-193b-3p	0	0	294	2	56	0	605	118	0	0	23	0	10	468	0	886	0	0	0	0	833	0	0	0	0	2	0	0	0	0	3	0	0	0	0	2	0	0	0	903	0	0	0	0	0	4	3	0	2	1615	0	0	0	9	5	8	6	0	0	0	2	0	394	0	0	675	5	8	0	0	814	0	0	0	0	0	0	0	0
hsa-miR-24-2-5p	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	2	0	681	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	181	0	0	0	1882	0	0	6	0	0	0
hsa-miR-1247-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3195	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500a-3p	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-627-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-12136	4	0	308	431	0	0	0	0	5	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	193	0	0	0	95	0	2	0	181	0	91	0	0	0	151	0	29	2	0	0	0	2	0	0	2994	8	0	0	0	2	0	140	0	0	0	0	0	0	0	0	0	0	0	8
hsa-miR-29b-3p	150	25	403	70	913	723	821	124	564	344	257	422	317	891	6	874	5	1150	2763	0	1655	102	15	1423	1860	2691	2236	6697	71	389	645	2738	311	2	0	363	0	104	4	1895	2	46	0	279	3	1393	348	28	1239	605	5	182	645	2277	10	859	1205	982	90	2370	3418	487	224	762	47	838	544	1555	545	17	1235	21	8	1074	2	1768	3632	12	1508
hsa-miR-4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-296-3p	0	0	25	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	2	0	4	0	122	0	0	95	453	0	0	0	0	0	0	0	190	256	0	0	0	112	0	0	0	129	0	0	0	0	0	0	0	0
hsa-miR-99b-3p	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3065-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-223-3p	0	0	0	0	748	3	67	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969	0	0	0	135	0	0	0	0	0	222	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-323a-3p	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	59	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-376a-5p	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	2	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0
hsa-miR-143-3p	575	89	23	22	851	1135	227	282	494	1285	242	761	71	2	3071	13	11	2196	1056	18	1883	120	4716	18	1079	4890	2876	8893	645	2102	2807	357	6	9	779	437	0	350	5	914	2	115	0	676	0	618	489	598	2509	256	14	165	42	686	42	1573	2418	0	7322	86	6008	3336	784	1532	6847	481	12	229	15	5024	12	1391	5	1674	10	2491	14	1061	28
hsa-miR-593-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-154-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
hsa-miR-129-5p	3	0	173	5	0	4	9	4	179	4	0	2	9	4	0	0	0	0	0	0	0	0	1351	0	0	0	4	3	12	149	0	0	0	4	0	0	0	0	0	0	0	0	2	277	0	0	3	5	2	3	0	287	0	0	0	118	0	0	6	5	3	6	156	0	5	2	0	4	4	7	17	4	4	0	0	0	1493	0	0
hsa-miR-324-3p	0	0	0	2	177	0	326	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	80	2	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	2	3	0	0	217	0	2	218	547	3	2	2	0	0	0	0	0	194	0	0	77	2	0	0	0	157	0	0	0	0	0	0	0	0
hsa-miR-181a-5p	666	88	667	321	771	273	1056	998	554	416	785	1131	1301	2	398	740	2	189	45	12	32	4	2956	1976	27	5689	3834	796	52	2261	333	11	6	1949	4	696	0	1780	1076	2236	8	1037	17	590	10	150	424	565	697	2365	45	1498	326	170	365	513	49	427	3098	914	3101	880	90	7562	1150	39	334	1257	167	11	1685	3301	1108	2364	892	39	1429	796	684
hsa-miR-1469	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	60	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29b-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-33a-5p	34	3	3	16	0	430	3	0	359	2	3	15	184	3	0	6	13	0	3	0	2662	3	9	0	0	22	0	2	246	0	0	0	4	956	0	3	3	0	0	424	0	0	0	0	0	202	8	296	2	139	7	6	3	11	4	189	0	498	7	18	0	12	20	2	2	0	8	6	138	2467	0	2	0	5	0	2	0	0	9
hsa-miR-335-5p	3	0	0	0	0	2	0	0	9	94	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	61	5	0	2	0	3	0	2	235	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320e	0	0	224	3	10	0	39	0	0	0	2	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	9	3	0	5	0	0	0	0	0	0	0	51	0	0	0	0	0	6	0	0	0	50	0	2	0	118	0	0	0	0	0	0	0	0	18	0	0	18	2	0	2	11	16	0	11	0	0	0	6	2	0
hsa-miR-320d	1	65	308	2	26	65	265	0	2	40	13	0	7	3	0	4	2	0	3	0	702	2	0	0	6	6	5	0	36	2	0	6	0	0	0	2	0	0	0	465	2	0	0	61	2	67	1	0	0	314	3	5	86	258	0	1	6	0	5	0	0	2	76	3	0	150	0	205	0	17	30	0	587	0	0	3	21	0	0
hsa-miR-425-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	2	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320c	1	13	255	39	501	5	214	28	1	42	83	2	1	22	0	35	5	0	5	0	45	5	0	0	9	0	0	0	196	3	0	10	0	0	3	1	0	0	0	766	4	0	0	54	0	120	3	0	3	667	4	5	0	768	7	4	116	0	3	0	0	0	443	10	0	716	2	165	6	13	214	0	1149	0	5	4	13	0	0
hsa-miR-9-5p	4125	1667	1186	1920	3343	4908	2008	1689	5064	4257	3230	3610	3120	1217	1580	1269	313	2449	3897	60	9448	2430	14439	127	9208	1493	16299	1165	673	6239	2843	1309	528	3695	1301	3120	471	1627	3142	2243	495	843	806	1289	208	2025	1174	2802	355	1046	531	2240	1552	2626	339	4193	2009	1828	12097	16899	11200	5026	2203	17170	23394	3368	1311	4664	1762	6783	2222	12081	8015	702	779	8503	6975	2081	1622
hsa-miR-370-3p	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	44	0	0	0	2	5	0	0	235	0	0	0	0	0	0	0	0
hsa-miR-320b	3	14	1275	80	412	112	928	66	24	47	200	6	9	471	0	144	251	0	16	3	581	14	0	0	922	1722	18	0	173	70	4	7	0	0	1	255	0	0	0	1918	3	0	0	28	0	224	154	1	7	2266	31	7	18	2105	2	16	198	0	31	0	796	65	740	52	4	614	7	169	363	219	269	8	155	0	9	61	218	4	1
hsa-miR-541-5p	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-345-3p	0	0	0	0	0	0	0	0	0	15	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130b-3p	166	147	158	113	0	4	6	75	7	585	71	157	498	4	2	7	0	233	0	0	2055	39	2	0	0	0	6	1761	216	0	0	0	2	563	0	136	0	4	0	28	2	109	0	0	0	373	9	8	462	177	0	132	103	170	3	0	563	0	1200	5	5	14	0	757	8	223	2	137	251	0	178	0	408	498	4	2	11	750	0
hsa-miR-1306-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3615	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-326	0	0	71	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	23	2	0	0	4	0	0	0	0	0	0	0	0	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-18a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-5p	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4651	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-185-3p	0	0	42	0	28	0	0	0	0	126	0	0	0	399	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	414	0	0	0	0	0	0	0	5	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-3611	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27b-5p	2	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-5p	0	0	0	0	0	0	9	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	6	0	0	0	3	2	0	275	0	0	0	0	0	0	0	288	0	0	5	0	2	6	0	0	0	0	0	6	0	6	12	0	2	0	0	0	0	0	0	0	0	0	0	0	495	1404	231	0	0	0	0	0	5	0	0
hsa-let-7i-5p	93	382	2566	364	1719	487	529	357	365	485	483	1312	20	2	18	9	263	745	1131	1509	1163	6	22	1307	10	1615	4397	1233	419	1356	1531	392	376	679	6	239	7	8	6	2775	867	31	0	223	5	610	1201	827	1282	1990	19	655	33	1026	5	19	603	0	7	47	35	506	507	3421	2575	508	142	257	259	0	193	1578	1079	232	13	17	8	515	2212
hsa-miR-200b-3p	5	9	234	0	534	11	260	205	6	389	662	143	0	0	0	3	0	0	0	0	5	0	5	0	8	0	0	0	19	3	0	0	0	394	0	0	0	0	0	1982	2	0	0	0	0	38	284	0	3	2930	5	12	0	3496	581	9	14	0	0	9	0	0	589	4	0	191	2	2	5	0	133	0	4	0	0	3	0	4	515
hsa-miR-3178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500b-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
